"소재지","품목","재배면적.제곱미터.","시도","시도전체면적","시도전채생산량","위도","경도","연도","지점코드","평균습도","토양수분","평균기온","평균지면온도","소재지별생산량"
"전라남도 해남군","배추",1040,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.71923864179818
"전라남도 해남군","배추",2317,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.4254576279292
"전라남도 해남군","배추",384,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.21941119081779
"전라남도 해남군","배추",955,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.00660856049737
"전라남도 해남군","배추",1401,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.7458205164993
"전라남도 해남군","배추",1266,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.6139962697274
"전라남도 해남군","배추",1762,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.7724023912004
"전라남도 해남군","배추",1593,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.3555261119082
"전라남도 해남군","배추",2929,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,24.5563942132951
"전라남도 해남군","배추",1372,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.5026879005261
"전라남도 해남군","배추",1205,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.1025793878527
"전라남도 해남군","배추",1183,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.91813395504543
"전라남도 해남군","배추",1355,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.3601618842659
"전라남도 해남군","배추",2979,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,24.9755883787661
"전라남도 해남군","배추",433,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.63022147297944
"전라남도 해남군","배추",2155,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,18.067268531803
"전라남도 해남군","배추",7359,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,61.6969972740316
"전라남도 해남군","배추",2110,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,17.689993782879
"전라남도 해남군","배추",2644,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,22.16698747011
"전라남도 해남군","배추",1540,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.9111802965088
"전라남도 해남군","배추",1408,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.8045076996652
"전라남도 해남군","배추",10783,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,90.4034137254902
"전라남도 해남군","배추",1669,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.9927012434242
"전라남도 해남군","배추",971,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.14075069344811
"전라남도 해남군","배추",1365,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.4440007173601
"전라남도 해남군","배추",1268,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.6307640363462
"전라남도 해남군","배추",1719,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.4118954088953
"전라남도 해남군","배추",3051,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,25.5792279770445
"전라남도 해남군","배추",1226,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.2786409373506
"전라남도 해남군","배추",3312,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,27.7674215208034
"전라남도 해남군","배추",700,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.86871831659493
"전라남도 해남군","배추",1965,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.4743307030129
"전라남도 해남군","배추",3938,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,33.0157324725012
"전라남도 해남군","배추",2975,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,24.9420528455285
"전라남도 해남군","배추",1217,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.2031859875658
"전라남도 해남군","배추",802,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.7238744141559
"전라남도 해남군","배추",482,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.04103175514108
"전라남도 해남군","배추",2145,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,17.9834296987088
"전라남도 해남군","배추",2097,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,17.5810032998565
"전라남도 해남군","배추",1793,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.0323027737924
"전라남도 해남군","배추",879,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.36943342898135
"전라남도 해남군","배추",750,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.287912482066
"전라남도 해남군","배추",648,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.43275638450502
"전라남도 해남군","배추",869,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.28559459588714
"전라남도 해남군","배추",588,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.92972338593974
"전라남도 해남군","배추",1051,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.81146135820182
"전라남도 해남군","배추",1339,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.2260197513152
"전라남도 해남군","배추",843,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.06761362984218
"전라남도 해남군","배추",682,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.71780841702535
"전라남도 해남군","배추",3203,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,26.8535782400765
"전라남도 해남군","배추",192,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.6097055954089
"전라남도 해남군","배추",1600,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.4142132950741
"전라남도 해남군","배추",926,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.76347594452415
"전라남도 해남군","배추",1232,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.3289442372071
"전라남도 해남군","배추",2000,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.7677666188427
"전라남도 해남군","배추",700,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.86871831659493
"전라남도 해남군","배추",950,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.96468914395026
"전라남도 해남군","배추",655,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.49144356767097
"전라남도 해남군","배추",954,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.99822467718795
"전라남도 해남군","배추",815,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.83286489717838
"전라남도 해남군","배추",350,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.93435915829747
"전라남도 해남군","배추",1260,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.5636929698709
"전라남도 해남군","배추",1118,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.37318153993305
"전라남도 해남군","배추",1093,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.16358445719751
"전라남도 해남군","배추",1088,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.12166504065041
"전라남도 해남군","배추",1108,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.28934270683883
"전라남도 해남군","배추",1005,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.42580272596844
"전라남도 해남군","배추",884,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.41135284552846
"전라남도 해남군","배추",1094,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.17196834050693
"전라남도 해남군","배추",1190,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.97682113821138
"전라남도 해남군","배추",2775,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,23.2652761836442
"전라남도 해남군","배추",955,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.00660856049737
